rep,r,rho,lambda,init,iter,delta_r,delta_c,delta
10,40,0.3,0.1,random,3,0.015081129359145958,0.006216538530304223,0.01064883394472509
10,40,0.3,0.1,random,4,0.0022125354907924447,0.0009342016543869995,0.001573368572589722
10,40,0.3,0.1,random,5,0.00035026276620553305,0.00014879797613585963,0.00024953037117069637
10,40,0.3,0.1,random,6,5.8082348960090733e-05,2.476553013181282e-05,4.1423939545951774e-05
10,40,0.3,0.1,random,7,9.954799060912452e-06,4.256778587265064e-06,7.105788824088758e-06
10,40,0.3,0.1,random,8,1.7491738865179425e-06,7.495246412370918e-07,1.2493492638775172e-06
10,40,0.3,0.1,random,9,3.132904465925604e-07,1.3442636873320924e-07,2.2385840766288485e-07
10,40,0.3,0.1,random,10,5.695292320184079e-08,2.445580999652658e-08,4.0704366599183685e-08
10,40,0.3,0.1,random,11,1.047471846373437e-08,4.499421051112066e-09,7.487069757423217e-09
10,40,0.3,0.1,random,12,1.944339114883621e-09,8.352562003039676e-10,1.3897976575937943e-09
10,40,0.3,0.1,random,13,3.6358386667094956e-10,1.5617836230031614e-10,2.5988111448563287e-10
10,40,0.3,0.1,random,14,6.839527177297613e-11,2.937532427204666e-11,4.8885298022511396e-11
10,40,0.3,0.1,random,15,1.292885259943425e-11,5.551922250284499e-12,9.240387424859375e-12
10,40,0.3,0.1,random,16,2.4538235068808354e-12,1.0536129700268965e-12,1.753718238453866e-12
10,40,0.3,0.1,random,17,4.672658630348237e-13,2.0055215962091066e-13,3.3390901132786717e-13
10,40,0.3,0.1,random,18,8.919421506400852e-14,3.8283812840886065e-14,6.373901395244729e-14
10,40,0.3,0.1,random,19,1.7087992339431274e-14,7.426631605894782e-15,1.2257311972663028e-14
10,40,0.3,0.1,random,20,3.3792290720169608e-15,1.4966665274102333e-15,2.437947799713597e-15
11,40,0.3,0.1,random,1,0.6215066046822908,0.8354872175983172,0.728496911140304
11,40,0.3,0.1,random,2,0.1153174585849406,0.03900423736195797,0.07716084797344928
11,40,0.3,0.1,random,3,0.013838319734493901,0.005587730172598427,0.009713024953546165
11,40,0.3,0.1,random,4,0.0020890345418603682,0.0008715889290969198,0.001480311735478644
11,40,0.3,0.1,random,5,0.0003427262737949544,0.0001450191901201283,0.00024387273195754136
11,40,0.3,0.1,random,6,5.868730863567715e-05,2.5097126507336393e-05,4.1892217571506775e-05
11,40,0.3,0.1,random,7,1.0325009676348168e-05,4.4528197296482155e-06,7.388914702998192e-06
11,40,0.3,0.1,random,8,1.8510264839710949e-06,8.035267380199898e-07,1.3272766109955424e-06
11,40,0.3,0.1,random,9,3.364328558680974e-07,1.4677709652104985e-07,2.416049761945736e-07
11,40,0.3,0.1,random,10,6.178291738260071e-08,2.705757235626044e-08,4.442024486943058e-08
11,40,0.3,0.1,random,11,1.1436530192476196e-08,5.023406494469599e-09,8.229968343472897e-09
11,40,0.3,0.1,random,12,2.130304200419093e-09,9.378967844443636e-10,1.5341004924317284e-09
11,40,0.3,0.1,random,13,3.98816839625415e-10,1.759123739209841e-10,2.8736460677319954e-10
11,40,0.3,0.1,random,14,7.49700668025997e-11,3.311864808036536e-11,5.404435744148253e-11
11,40,0.3,0.1,random,15,1.4141020922302253e-11,6.254875450978554e-12,1.0197948186640404e-11
11,40,0.3,0.1,random,16,2.674909928011118e-12,1.1844048903161415e-12,1.92965740916363e-12
11,40,0.3,0.1,random,17,5.071995170508031e-13,2.247507045171303e-13,3.659751107839667e-13
11,40,0.3,0.1,random,18,9.63535311898746e-14,4.276591262279147e-14,6.955972190633302e-14
11,40,0.3,0.1,random,19,1.8381371681512236e-14,8.183495442820675e-15,1.3282433562166455e-14
11,40,0.3,0.1,random,20,3.4796091147281628e-15,1.6221125369413944e-15,2.5508608258347786e-15
12,40,0.3,0.1,random,1,0.6348066097964241,0.8367637444570166,0.7357851771267203
12,40,0.3,0.1,random,2,0.12031087420039813,0.04224336829664959,0.08127712124852386
12,40,0.3,0.1,random,3,0.013868150077599483,0.005668145525968171,0.009768147801783828
12,40,0.3,0.1,random,4,0.0019629180687601266,0.0008389023952614514,0.001400910232010789
12,40,0.3,0.1,random,5,0.000305308008121419,0.00013335928920092842,0.0002193336486611737
12,40,0.3,0.1,random,6,5.022136107427883e-05,2.2243517525795442e-05,3.623243930003714e-05
12,40,0.3,0.1,random,7,8.583572713100023e-06,3.835342862850941e-06,6.209457787975482e-06
12,40,0.3,0.1,random,8,1.5083877776642948e-06,6.775177760653508e-07,1.0929527768648227e-06
12,40,0.3,0.1,random,9,2.7063442559901725e-07,1.219044108026133e-07,1.9626941820081526e-07
12,40,0.3,0.1,random,10,4.9335142376216106e-08,2.225130039512596e-08,3.579322138567103e-08
12,40,0.3,0.1,random,11,9.105576945493722e-09,4.1083442319391375e-09,6.60696058871643e-09
12,40,0.3,0.1,random,12,1.6971021492859108e-09,7.656010107056888e-10,1.2313515799957999e-09
12,40,0.3,0.1,random,13,3.1878725009054055e-10,1.4375428537273227e-10,2.312707677316364e-10
12,40,0.3,0.1,random,14,6.025889382738718e-11,2.7159946034630644e-11,4.3709419931008915e-11
12,40,0.3,0.1,random,15,1.1448411852045604e-11,5.157643725791981e-12,8.303027788918792e-12
12,40,0.3,0.1,random,16,2.1840175822955327e-12,9.83519772317166e-13,1.5837686773063495e-12
12,40,0.3,0.1,random,17,4.1804817306869213e-13,1.8818497878641224e-13,3.0311657592755216e-13
12,40,0.3,0.1,random,18,8.02243577989447e-14,3.6098923675272505e-14,5.81616407371086e-14
12,40,0.3,0.1,random,19,1.5467662984156733e-14,7.002932665804891e-15,1.1235297824980812e-14
12,40,0.3,0.1,random,20,3.0178283856552916e-15,1.4322475526177572e-15,2.2250379691365246e-15
13,40,0.3,0.1,random,1,0.6284260002301558,0.8400820347137419,0.7342540174719488
13,40,0.3,0.1,random,2,0.12330034607012186,0.041558116688355094,0.08242923137923848
13,40,0.3,0.1,random,3,0.014219647423618545,0.005797574998907387,0.010008611211262966
13,40,0.3,0.1,random,4,0.002039472929722817,0.0008606518845938162,0.0014500624071583166
13,40,0.3,0.1,random,5,0.0003205156135873119,0.0001365912269450765,0.00022855342026619418
13,40,0.3,0.1,random,6,5.287571916004042e-05,2.2670035210569596e-05,3.777287718530501e-05
13,40,0.3,0.1,random,7,8.994233237221709e-06,3.877268931763176e-06,6.435751084492442e-06
13,40,0.3,0.1,random,8,1.5632048654739754e-06,6.774853091874033e-07,1.1203450873306894e-06
13,40,0.3,0.1,random,9,2.7611710249554263e-07,1.2029739510447936e-07,1.98207248800011e-07
13,40,0.3,0.1,random,10,4.939625885443639e-08,2.1629630883869924e-08,3.551294486915316e-08
13,40,0.3,0.1,random,11,8.928267114427517e-09,3.928080423421489e-09,6.4281737689245024e-09
13,40,0.3,0.1,random,12,1.62755012544522e-09,7.191738447269025e-10,1.1733619850860611e-09
13,40,0.3,0.1,random,13,2.98810560338473e-10,1.3255176044969121e-10,2.156811603940821e-10
13,40,0.3,0.1,random,14,5.519224343878633e-11,2.4566794717189928e-11,3.987951907798813e-11
13,40,0.3,0.1,random,15,1.0247026025837464e-11,4.574422893385781e-12,7.410724459611622e-12
13,40,0.3,0.1,random,16,1.910972488938398e-12,8.551937375835458e-13,1.383083113260972e-12
13,40,0.3,0.1,random,17,3.577216994743027e-13,1.6043496207866087e-13,2.590783307764818e-13
13,40,0.3,0.1,random,18,6.723518049939307e-14,3.017604431284498e-14,4.8705612406119026e-14
13,40,0.3,0.1,random,19,1.2628071893930014e-14,5.68432227055196e-15,9.156197082240987e-15
13,40,0.3,0.1,random,20,2.4605065425839175e-15,1.242004816605629e-15,1.8512556795947732e-15
14,40,0.3,0.1,random,1,0.5995000116484246,0.8401612086040919,0.7198306101262583
14,40,0.3,0.1,random,2,0.11714968414261714,0.0419702296223492,0.07955995688248317
14,40,0.3,0.1,random,3,0.014057612011699487,0.006094540565455762,0.010076076288577625
14,40,0.3,0.1,random,4,0.0020753618570715816,0.0009279028840943726,0.0015016323705829772
14,40,0.3,0.1,random,5,0.00033218583435601454,0.00014919112537725804,0.0002406884798666363
14,40,0.3,0.1,random,6,5.546869422900828e-05,2.4899069340582446e-05,4.0183881784795366e-05
14,40,0.3,0.1,random,7,9.503646833669385e-06,4.258566442884348e-06,6.881106638276867e-06
14,40,0.3,0.1,random,8,1.6563452323184171e-06,7.407163793765666e-07,1.198530805847492e-06
14,40,0.3,0.1,random,9,2.921885849308992e-07,1.304209968287766e-07,2.113047908798379e-07
14,40,0.3,0.1,random,10,5.201223816208987e-08,2.317944164463338e-08,3.7595839903361624e-08
14,40,0.3,0.1,random,11,9.324743415930954e-09,4.15054224887646e-09,6.737642832403708e-09
14,40,0.3,0.1,random,12,1.6815186765953113e-09,7.478199766153773e-10,1.2146693266053443e-09
14,40,0.3,0.1,random,13,3.0473249549418137e-10,1.3545121213654964e-10,2.200918538153655e-10
14,40,0.3,0.1,random,14,5.5464706866824876e-11,2.4647106508944847e-11,4.005590668788486e-11
14,40,0.3,0.1,random,15,1.0134307533651003e-11,4.503138331191221e-12,7.318722932421111e-12
14,40,0.3,0.1,random,16,1.8582549680367485e-12,8.259012353574412e-13,1.342078101697095e-12
14,40,0.3,0.1,random,17,3.4176615382645675e-13,1.518547133258423e-13,2.468104335761495e-13
14,40,0.3,0.1,random,18,6.311704306535758e-14,2.8070349687006824e-14,4.55936963761822e-14
14,40,0.3,0.1,random,19,1.1647759203528607e-14,5.267799121516683e-15,8.457779162522645e-15
14,40,0.3,0.1,random,20,2.2513189930094233e-15,1.119953758586399e-15,1.6856363757979113e-15
15,40,0.3,0.1,random,1,0.6103349783217376,0.8357603634283163,0.7230476708750269
15,40,0.3,0.1,random,2,0.11698533727247232,0.040729253973848634,0.07885729562316048
15,40,0.3,0.1,random,3,0.013896699807105561,0.005789529355557147,0.009843114581331355
15,40,0.3,0.1,random,4,0.0020454478051177764,0.0008891182142756937,0.001467283009696735
15,40,0.3,0.1,random,5,0.000328330678059736,0.00014466535852465756,0.00023649801829219678
15,40,0.3,0.1,random,6,5.516324860070567e-05,2.4467812570045055e-05,3.981553058537536e-05
15,40,0.3,0.1,random,7,9.549118426121151e-06,4.251207636616537e-06,6.900163031368845e-06
15,40,0.3,0.1,random,8,1.6894734732916918e-06,7.535256196261498e-07,1.2214995464589207e-06
15,40,0.3,0.1,random,9,3.039435149469223e-07,1.3563889499503835e-07,2.1979120497098035e-07
15,40,0.3,0.1,random,10,5.540053079966469e-08,2.4715646006826775e-08,4.005808840324573e-08
15,40,0.3,0.1,random,11,1.0203345459096694e-08,4.5479571822459355e-09,7.375651320671315e-09
15,40,0.3,0.1,random,12,1.8949005638393304e-09,8.435628299084149e-10,1.3692316968738727e-09
15,40,0.3,0.1,random,13,3.5428934257196724e-10,1.5749062463453047e-10,2.5588998360324884e-10
15,40,0.3,0.1,random,14,6.66077323557542e-11,2.956261051588793e-11,4.8085171435821066e-11
15,40,0.3,0.1,random,15,1.2579670625014639e-11,5.5745800377709205e-12,9.07712533139278e-12
15,40,0.3,0.1,random,16,2.3848615634036513e-12,1.055004796336439e-12,1.7199331798700452e-12
15,40,0.3,0.1,random,17,4.5360535572297e-13,2.0041494722698454e-13,3.2701015147497726e-13
15,40,0.3,0.1,random,18,8.650088879090643e-14,3.816525074743815e-14,6.23330697691723e-14
15,40,0.3,0.1,random,19,1.6541994817096284e-14,7.335431353560695e-15,1.193871308532849e-14
15,40,0.3,0.1,random,20,3.246709957566601e-15,1.4834367820243095e-15,2.3650733697954552e-15
16,40,0.3,0.1,random,1,0.6387219769217649,0.8373473561507093,0.7380346665362372
16,40,0.3,0.1,random,2,0.11682881415919918,0.03905205293035552,0.07794043354477735
16,40,0.3,0.1,random,3,0.013799947365415363,0.005465083249184228,0.009632515307299794
16,40,0.3,0.1,random,4,0.0019817956470192916,0.0008188371080346357,0.0014003163775269637
16,40,0.3,0.1,random,5,0.0003098838620820972,0.0001306154111514341,0.00022024963661676565
16,40,0.3,0.1,random,6,5.0795098749994405e-05,2.170718636967391e-05,3.625114255983416e-05
16,40,0.3,0.1,random,7,8.587358342600226e-06,3.708931913674526e-06,6.148145128137376e-06
16,40,0.3,0.1,random,8,1.4844538482488689e-06,6.464913976844903e-07,1.0654726229666795e-06
16,40,0.3,0.1,random,9,2.6094638899600893e-07,1.1438437743409931e-07,1.8766538321505411e-07
16,40,0.3,0.1,random,10,4.646291401174705e-08,2.0470431465404935e-08,3.3466672738575996e-08
16,40,0.3,0.1,random,11,8.355162037656315e-09,3.6958425144055873e-09,6.025502276030951e-09
16,40,0.3,0.1,random,12,1.5140054677728366e-09,6.718569906087224e-10,1.0929312291907795e-09
16,40,0.3,0.1,random,13,2.7598685824731623e-10,1.2279318183014462e-10,1.9939002003873041e-10
16,40,0.3,0.1,random,14,5.054523782198379e-11,2.2538195551491708e-11,3.654171668673775e-11
16,40,0.3,0.1,random,15,9.291403678116684e-12,4.150783577710018e-12,6.72109362791335e-12
16,40,0.3,0.1,random,16,1.7130605872659488e-12,7.665905654577739e-13,1.2398255763618614e-12
16,40,0.3,0.1,random,17,3.166285112238234e-13,1.4192380048274896e-13,2.292761558532862e-13
16,40,0.3,0.1,random,18,5.863760500708194e-14,2.6290358651759085e-14,4.246398182942051e-14
16,40,0.3,0.1,random,19,1.0908287359390592e-14,4.9345102512136654e-15,7.92139880530213e-15
16,40,0.3,0.1,random,20,2.0931202757285118e-15,1.1648354494885517e-15,1.6289778626085318e-15
17,40,0.3,0.1,random,1,0.6083268133587949,0.8377146943880127,0.7230207538734038
17,40,0.3,0.1,random,2,0.11885691316422729,0.04202007753425102,0.08043849534923916
17,40,0.3,0.1,random,3,0.013470342931440163,0.005806130956781882,0.009638236944111022
17,40,0.3,0.1,random,4,0.0019160233002617076,0.0008575542664777111,0.0013867887833697093
17,40,0.3,0.1,random,5,0.0002999479084624918,0.0001354224632989114,0.0002176851858807016
17,40,0.3,0.1,random,6,4.930373304273737e-05,2.2324993161372426e-05,3.58143631020549e-05
17,40,0.3,0.1,random,7,8.335937234249149e-06,3.781827901751001e-06,6.058882568000075e-06
17,40,0.3,0.1,random,8,1.4352676004274902e-06,6.52416934431901e-07,1.0438422674296956e-06
17,40,0.3,0.1,random,9,2.5031160923464013e-07,1.1401670843778052e-07,1.8216415883621033e-07
17,40,0.3,0.1,random,10,4.407668334055792e-08,2.0118810905538613e-08,3.209774712304827e-08
17,40,0.3,0.1,random,11,7.820201346291563e-09,3.5767530229218392e-09,5.6984771846067006e-09
17,40,0.3,0.1,random,12,1.396019204095854e-09,6.397162198376287e-10,1.0178677119667413e-09
17,40,0.3,0.1,random,13,2.5048903840679766e-10,1.149860887680345e-10,1.8273756358741608e-10
17,40,0.3,0.1,random,14,4.514255669834586e-11,2.075546553725616e-11,3.294901111780101e-11
17,40,0.3,0.1,random,15,8.166653151858957e-12,3.7602573013142115e-12,5.963455226586584e-12
17,40,0.3,0.1,random,16,1.4824431492232793e-12,6.834233665791821e-13,1.0829332579012308e-12
17,40,0.3,0.1,random,17,2.698963750802181e-13,1.2461697124649558e-13,1.9725667316335683e-13
17,40,0.3,0.1,random,18,4.9263893918161464e-14,2.2666797917861293e-14,3.596534591801138e-14
17,40,0.3,0.1,random,19,9.027878761306078e-15,4.26658100687984e-15,6.64722988409296e-15
17,40,0.3,0.1,random,20,1.7333894684200884e-15,1.0190295168203612e-15,1.3762094926202248e-15
18,40,0.3,0.1,random,1,0.605960078827007,0.8361881439074286,0.7210741113672178
18,40,0.3,0.1,random,2,0.12016212560380815,0.042374370085484676,0.08126824784464641
18,40,0.3,0.1,random,3,0.01422259989475807,0.0061766297643340365,0.010199614829546053
18,40,0.3,0.1,random,4,0.0020979110616510355,0.0009424442431157362,0.0015201776523833858
18,40,0.3,0.1,random,5,0.0003375180374115825,0.00015282885376116103,0.00024517344558637173
18,40,0.3,0.1,random,6,5.7244939343108135e-05,2.6009313518638034e-05,4.162712643087308e-05
18,40,0.3,0.1,random,7,1.0078350377312818e-05,4.587409402367959e-06,7.332879889840389e-06
18,40,0.3,0.1,random,8,1.8231702531019505e-06,8.305663488985476e-07,1.326868301000249e-06
18,40,0.3,0.1,random,9,3.3633683264887033e-07,1.5326007977840944e-07,2.447984562136399e-07
18,40,0.3,0.1,random,10,6.292319390225039e-08,2.8669991501090267e-08,4.5796592701670326e-08
18,40,0.3,0.1,random,11,1.1890430109578625e-08,5.416394139391819e-09,8.653412124485222e-09
18,40,0.3,0.1,random,12,2.2631566060217707e-09,1.0306315514710163e-09,1.6468940787463936e-09
18,40,0.3,0.1,random,13,4.3302752497987065e-10,1.9714458443982177e-10,3.1508605470984624e-10
18,40,0.3,0.1,random,14,8.31791043857057e-11,3.7859723503867927e-11,6.051941394478682e-11
18,40,0.3,0.1,random,15,1.6025165719750142e-11,7.292363874033956e-12,1.165876479689205e-11
18,40,0.3,0.1,random,16,3.0944506549257495e-12,1.4079496356949054e-12,2.2512001453103274e-12
18,40,0.3,0.1,random,17,5.986744192775683e-13,2.723146811397412e-13,4.3549455020865474e-13
18,40,0.3,0.1,random,18,1.1596176441511505e-13,5.2771096030636704e-14,8.436643022287587e-14
18,40,0.3,0.1,random,19,2.2489730585094727e-14,1.0256490294260287e-14,1.6373110439677506e-14
18,40,0.3,0.1,random,20,4.4069724955586384e-15,2.087222299447455e-15,3.247097397503047e-15
19,40,0.3,0.1,random,1,0.6260707329961452,0.8392957157190462,0.7326832243575957
19,40,0.3,0.1,random,2,0.12269875774107909,0.047592028794394496,0.08514539326773679
19,40,0.3,0.1,random,3,0.015043270583778665,0.006675025508304587,0.010859148046041626
19,40,0.3,0.1,random,4,0.0022065840548507456,0.000993106317963776,0.0015998451864072609
19,40,0.3,0.1,random,5,0.0003520451531932182,0.00015761164995527102,0.0002548284015742446
19,40,0.3,0.1,random,6,5.8956335643340415e-05,2.6212442522799335e-05,4.258438908306988e-05
19,40,0.3,0.1,random,7,1.0182180735454057e-05,4.501692832293601e-06,7.341936783873829e-06
19,40,0.3,0.1,random,8,1.7958223153620407e-06,7.909454180290988e-07,1.2933838666955698e-06
19,40,0.3,0.1,random,9,3.215994901459741e-07,1.4134721647190288e-07,2.3147335330893847e-07
19,40,0.3,0.1,random,10,5.8275830248796933e-08,2.5595081478116986e-08,4.193545586345696e-08
19,40,0.3,0.1,random,11,1.0661307107062747e-08,4.684133400720297e-09,7.672720253891522e-09
19,40,0.3,0.1,random,12,1.9661030422928416e-09,8.647417230661606e-10,1.4154223826795012e-09
19,40,0.3,0.1,random,13,3.6506503439581267e-10,1.6080505693257053e-10,2.629350456641916e-10
19,40,0.3,0.1,random,14,6.81864270872791e-11,3.0086015987830406e-11,4.9136221537554754e-11
19,40,0.3,0.1,random,15,1.280126461588277e-11,5.658302144445092e-12,9.22978338016393e-12
19,40,0.3,0.1,random,16,2.414082059178552e-12,1.0688123806473021e-12,1.7414472199129271e-12
19,40,0.3,0.1,random,17,4.570139294092612e-13,2.026871060071756e-13,3.298505177082184e-13
19,40,0.3,0.1,random,18,8.677436744806471e-14,3.856095001079288e-14,6.26676587294288e-14
19,40,0.3,0.1,random,19,1.6517600770759266e-14,7.306113283573305e-15,1.1911857027166285e-14
19,40,0.3,0.1,random,20,3.228052612688019e-15,1.5183593841509498e-15,2.3732059984194845e-15
20,40,0.3,0.1,random,1,0.62149764490266,0.8357078969887799,0.7286027709457199
20,40,0.3,0.1,random,2,0.11252796111536015,0.040197101663541845,0.076362531389451
20,40,0.3,0.1,random,3,0.012749541086834437,0.005577607294183149,0.009163574190508793
20,40,0.3,0.1,random,4,0.0018191864157164081,0.0008281483788166267,0.0013236673972665174
20,40,0.3,0.1,random,5,0.00028458719145557307,0.00013071182006123814,0.0002076495057584056
20,40,0.3,0.1,random,6,4.684252735947569e-05,2.1517219175561483e-05,3.4179873267518586e-05
20,40,0.3,0.1,random,7,7.97057763676247e-06,3.6482283594370327e-06,5.8094029980997516e-06
20,40,0.3,0.1,random,8,1.3886863141769831e-06,6.322649792409711e-07,1.010475646708977e-06
20,40,0.3,0.1,random,9,2.4624881152051027e-07,1.114493861117633e-07,1.7884909881613679e-07
20,40,0.3,0.1,random,10,4.4262256895151524e-08,1.9911786130526597e-08,3.208702151283906e-08
20,40,0.3,0.1,random,11,8.041506456421272e-09,3.596667751569055e-09,5.8190871039951636e-09
20,40,0.3,0.1,random,12,1.4736231201207801e-09,6.555872095818112e-10,1.0646051648512956e-09
20,40,0.3,0.1,random,13,2.719690573535764e-10,1.2041508451977974e-10,1.9619207093667807e-10
20,40,0.3,0.1,random,14,5.049442979321373e-11,2.226251326224105e-11,3.6378471527727386e-11
20,40,0.3,0.1,random,15,9.422824304601132e-12,4.139343455965696e-12,6.781083880283414e-12
